Price,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Ticker,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Date,,,,,,,,,,,,,,,,,,,,
2023-03-01 00:00:00+00:00,92.1488265991211,66.7699966430664,100.83000183105469,155.27000427246094,263.5899963378906,323.3800048828125,78.29000091552734,24.6299991607666,68.12000274658203,137.50999450683594,288.2799987792969,120.83000183105469,73.05000305175781,252.63999938964844,142.91000366210938,308.5299987792969,112.41000366210938,50.25,127.61000061035156,90.36000061035156
2023-03-02 00:00:00+00:00,91.88963317871094,67.63999938964844,102.62999725341797,154.3800048828125,265.260009765625,333.5,80.44000244140625,24.639999389648438,67.55999755859375,141.6699981689453,292.0299987792969,122.37999725341797,73.51000213623047,250.3800048828125,143.1699981689453,313.2099914550781,112.51000213623047,51.59000015258789,126.27999877929688,92.0
2023-03-03 00:00:00+00:00,93.0267562866211,68.12999725341797,104.44999694824219,156.05999755859375,269.20001220703125,344.0400085449219,81.5199966430664,25.100000381469727,68.44000244140625,143.92999267578125,294.7799987792969,125.7300033569336,75.6500015258789,259.3699951171875,143.8300018310547,334.55999755859375,114.76000213623047,52.06999969482422,128.1300048828125,93.6500015258789
2023-03-06 00:00:00+00:00,91.91471862792969,66.9000015258789,102.75,155.27999877929688,269.6300048828125,347.0199890136719,81.16000366210938,25.0,68.22000122070312,143.22999572753906,293.1199951171875,126.33000183105469,74.94000244140625,256.8900146484375,145.6199951171875,335.79998779296875,114.43000030517578,51.959999084472656,127.5999984741211,95.12999725341797
2023-03-07 00:00:00+00:00,89.54013061523438,66.38999938964844,99.9800033569336,152.92999267578125,264.20001220703125,344.79998779296875,82.11000061035156,24.510000228881836,67.05999755859375,140.3300018310547,291.3900146484375,126.94000244140625,74.72000122070312,248.89999389648438,141.27999877929688,334.7799987792969,113.37999725341797,50.9900016784668,124.58000183105469,93.86000061035156
2023-03-08 00:00:00+00:00,89.59866333007812,67.01000213623047,99.4000015258789,149.60000610351562,263.6600036621094,345.8399963378906,85.37000274658203,24.719999313354492,66.12000274658203,140.89999389648438,290.0400085449219,125.0,74.41000366210938,253.25,144.3300018310547,332.260009765625,114.3499984741211,51.56999969482422,122.4000015258789,94.25
2023-03-09 00:00:00+00:00,88.22742462158203,67.43000030517578,97.8499984741211,147.35000610351562,259.760009765625,338.3699951171875,84.02999877929688,24.290000915527344,64.83999633789062,138.92999267578125,284.0799865722656,119.83999633789062,73.69999694824219,236.75,138.83999633789062,321.6400146484375,111.5,51.2599983215332,119.4000015258789,92.31999969482422
2023-03-10 00:00:00+00:00,87.0066909790039,66.0999984741211,96.95999908447266,149.7100067138672,252.9499969482422,329.29998779296875,82.66999816894531,23.260000228881836,64.02999877929688,135.72000122070312,281.2699890136719,118.30000305175781,71.95999908447266,225.1300048828125,126.80000305175781,312.7900085449219,107.48999786376953,50.189998626708984,118.19999694824219,90.62999725341797
2023-03-13 00:00:00+00:00,86.53845977783203,65.77999877929688,98.19000244140625,151.9499969482422,251.30999755859375,324.2699890136719,82.01000213623047,22.899999618530273,62.15999984741211,136.69000244140625,280.989990234375,115.95999908447266,70.75,222.99000549316406,126.12000274658203,315.4100036621094,105.9800033569336,51.47999954223633,114.18000030517578,91.11000061035156
2023-03-14 00:00:00+00:00,85.93645477294922,67.4800033569336,98.55000305175781,153.85000610351562,252.47999572753906,333.3299865722656,87.44999694824219,23.219999313354492,63.119998931884766,138.39999389648438,285.8999938964844,116.36000061035156,71.83000183105469,225.36000061035156,126.52999877929688,320.760009765625,107.62000274658203,52.060001373291016,114.36000061035156,93.97000122070312
2023-03-15 00:00:00+00:00,85.93645477294922,66.66999816894531,97.80000305175781,154.05999755859375,246.1699981689453,333.6099853515625,89.68000030517578,23.049999237060547,61.2400016784668,134.02999877929688,277.0400085449219,113.58000183105469,71.94000244140625,214.39999389648438,126.94999694824219,318.1700134277344,103.83999633789062,53.099998474121094,110.61000061035156,96.11000061035156
2023-03-16 00:00:00+00:00,87.13211059570312,67.37000274658203,99.02999877929688,155.3000030517578,252.9199981689453,353.2900085449219,96.5999984741211,23.25,62.47999954223633,136.82000732421875,279.6499938964844,119.98999786376953,72.52999877929688,214.61000061035156,124.08999633789062,326.3999938964844,106.18000030517578,53.4900016784668,112.0999984741211,100.31999969482422
2023-03-17 00:00:00+00:00,86.13712310791016,65.47000122070312,97.01000213623047,154.22000122070312,250.0,358.1400146484375,97.83999633789062,22.389999389648438,61.290000915527344,133.17999267578125,274.739990234375,118.1500015258789,73.61000061035156,208.49000549316406,120.87000274658203,320.8699951171875,103.31999969482422,53.16999816894531,105.11000061035156,101.62000274658203
2023-03-20 00:00:00+00:00,87.2157211303711,66.44999694824219,97.87000274658203,156.1199951171875,252.5500030517578,362.8800048828125,96.80999755859375,22.649999618530273,63.380001068115234,134.5399932861328,279.2099914550781,118.4000015258789,75.13999938964844,213.1999969482422,121.9000015258789,316.3599853515625,105.80999755859375,53.7599983215332,109.19999694824219,101.22000122070312
